"sn/282.0856/7.0038/GUANOSINE_level3","-0.64535578","-1.49037730"," 0.74232586","-1.65845808","-0.52194507","-0.23947200","-0.23098396"," 0.44439121","-0.98760605"," 0.01490708"," 0.39377443"," 1.57708753","-1.08075195","-0.59022417","-1.10718312"," 1.43330423"," 0.91823751"," 0.73426210"," 1.30830979"," 0.98575773"
"sn/245.0448/1.6965/Isopimpinellin","-0.70314547","-0.74866419","-0.02299213","-0.79884284"," 0.62996814"," 0.47066533"," 1.66860139"," 0.64193597"," 0.61141113"," 0.52584829","-2.07642939","-0.99737225","-0.86829034","-1.26884372","-0.69223221"," 0.12962140"," 0.37595035"," 1.00151217"," 1.86091884"," 0.26037953"
"sn/271.056/1.8388/Naringenin"," 0.6867969"," 0.5238787"," 0.1362917"," 0.8784462"," 0.8670227"," 0.8534022"," 0.9991575"," 0.8604045"," 1.2163388"," 1.0519177"," 1.3046758","-1.1943182","-0.9628337","-0.8065514","-0.9096212","-1.3100767","-1.0427643","-1.1297133","-0.9981544","-1.0242996"
"sn/429.1566/11.6449/Sesartemin","-1.83723436","-0.84147513","-1.56428755"," 0.25776703","-0.99649293","-0.91652297"," 0.22716123"," 0.28306348","-0.15372664"," 0.51244291"," 0.08456482","-0.13821945"," 0.20869135","-0.80311153","-0.32768788"," 0.64260623"," 0.46473935"," 1.75837295"," 2.15334750"," 0.98600158"
"sn/626.0575/1.2631/"," 0.63579191","-1.06115720","-1.71637532"," 0.55652938","-0.03156782"," 1.10411501"," 0.47047644"," 0.63211585"," 0.41603520"," 0.43900222"," 0.76862190","-1.40794919","-1.37811852","-1.63499795","-1.42375232"," 0.91439614"," 0.71014788"," 0.63847681"," 0.40972383"," 0.95848575"
"sn/182.9919/4.1983/2-Pyrone-4,6-dicarboxylate"," 0.96062583"," 1.40558509"," 1.32215418"," 0.06176968","-0.36589260"," 1.96740865"," 0.32119442"," 0.41003837"," 0.26485250"," 0.40259094"," 0.06364533","-2.25010194","-1.20421712","-1.21562165","-0.59726090","-0.39673480","-0.38451882","-1.03886427"," 0.32115546","-0.04780835"
"sn/88.0412/7.8893/L-Alanine","-0.9696991","-1.6222298","-1.2701914","-0.4532166","-0.9959402"," 0.2024213","-0.7147957","-0.4311904","-0.6827040","-0.2162592","-1.4405364"," 0.7954702"," 0.6404996"," 0.4714255"," 1.3609045"," 1.2277012"," 1.1209277"," 1.4826998"," 0.9653105"," 0.5294025"
"sn/301.1271/3.8404/"," 0.02494707","-0.44612250","-1.32616171","-0.52259719","-0.41701790"," 0.33403038"," 0.89697269"," 1.51256402"," 0.52749297","-0.20340078"," 1.78693536","-0.85534399","-1.54698147","-1.22877747","-1.68121247"," 0.65654454"," 0.63957123"," 0.11247548"," 1.03688049"," 0.69920125"
"sn/160.0622/2.9062/L-2-Aminoadipate","-0.85105933","-0.37012316","-0.03279632"," 0.07512110"," 0.24205138"," 1.56005076","-0.37944110","-1.26412919","-1.33543307","-0.79129033","-0.99225574","-0.30811376","-0.25518180"," 0.08459280","-1.06670884"," 0.27052821"," 1.37869606"," 1.93810974"," 1.84515512"," 0.25222748"
"sn/490.0564/1.767/"," 0.35161685"," 1.56290946"," 0.99319555","-0.89197355"," 0.28763461"," 0.19446292","-1.02946805","-0.06785493"," 0.17381717","-0.97326051","-0.68301473"," 1.22826808"," 1.20830283"," 1.15225152"," 1.54856521","-0.84780634","-0.87745560","-1.08342320","-1.38969387","-0.85707342"
"sn/466.1252/1.6444/"," 0.9417001","-0.2255780","-0.8261180","-0.9837502","-0.5849275"," 1.5608243"," 0.2653920"," 0.6198305"," 0.4372325"," 1.1441856"," 0.7802737","-1.8183114","-1.2734675","-1.7241770","-1.2012934"," 0.4073386"," 0.5436723"," 0.5632400"," 0.7289568"," 0.6449766"
"sn/110.9858/1.4996/Hydroxymethylphosphonate"," 1.21045665","-0.93556323"," 0.63084909","-2.69144080","-0.20366999"," 1.40081733"," 0.80914344"," 0.70387751"," 0.41541724","-0.08499805"," 0.48953380","-1.59464359","-0.93979873","-0.75112997","-0.07164202"," 0.61636599"," 0.54848970"," 0.52545637","-0.53324465"," 0.45572392"
"sn/573.0733/1.3104/"," 0.65287988"," 0.17286407","-0.35261088"," 1.05034278"," 0.47781424"," 1.00069631"," 0.83185943"," 1.01035752"," 1.00881022"," 1.05073551"," 1.13397330","-1.89082990","-0.68097069","-1.91954762","-0.68933632","-1.36301398","-0.22143426","-0.05729516","-0.36396591","-0.85132854"
"sn/885.277/1.6787/"," 0.8374023","-0.8631814","-0.7926845","-1.2560431","-0.4375101"," 0.9165429"," 0.3541555"," 0.6690285"," 0.6627158"," 0.7093125"," 0.5883474","-1.1789239","-1.5575358","-1.4545691","-1.6021438"," 0.6900283"," 1.0328376"," 0.7933602"," 0.9374852"," 0.9513753"
"sn/199.0039/1.687/D-Erythrose 4-phosphate"," 1.01428412"," 0.02975636","-0.34930989"," 0.84499481"," 0.88412815"," 1.21413115"," 1.50290818"," 1.05401767"," 0.62181669"," 0.83902963"," 1.04848856","-1.55486434","-1.04580970","-1.28203409","-0.68895321","-1.09047866","-0.73474209","-0.51369580","-1.10634126","-0.68732628"
"sn/166.9759/1.871/Phosphoenolpyruvate","-0.92923865","-0.42564539","-0.88250588","-0.15382318"," 0.24667926"," 0.20234182"," 1.01842749"," 0.37006663","-0.57732752"," 0.18158321","-0.83310760","-2.30217665","-0.74686094"," 0.05733155","-0.76062780"," 0.03237988"," 1.56721709"," 1.67648078"," 0.60119329"," 1.65761262"
"sn/201.0383/1.7447/cis-(Homo)2-aconitate","-0.190608512"," 0.737043274"," 1.475624074","-0.491793067"," 0.268083602"," 2.580806307","-0.173180654","-1.104626546"," 0.245009558","-0.614556382"," 0.086685954","-1.791265964","-1.442829430","-0.543516217","-0.132439148","-0.002474178"," 0.946015752","-0.775332802"," 0.307504104"," 0.615850277"
"sn/260.0271/8.0914/","-0.4129478","-0.6296125"," 0.8428122"," 0.1400921"," 0.3895198","-0.9208059","-1.0872477","-0.1588872","-0.4167105","-0.6374489","-1.0897684","-0.8709146","-0.5714406","-0.7101822","-1.0817861"," 1.4333499"," 1.9414561"," 0.8957800"," 1.4132845"," 1.5314579"
"sn/437.215/4.0775/Quinapril","-0.6937986"," 0.8911590"," 0.2998149","-0.5272567","-0.2257289","-0.8832156","-0.1480607","-1.5723799","-1.3737590","-1.5491672","-0.5544370","-0.5765434"," 0.1245017"," 0.0923629"," 1.2063631"," 0.2171277"," 1.9803505"," 1.0510994"," 1.2603058"," 0.9812618"
"sn/254.0364/1.7033/"," 0.338333719","-0.001858974","-1.477956385","-2.061432816","-1.344997716"," 0.181703161"," 0.135497565"," 0.165497159"," 0.081051050","-0.447939101","-0.231869679","-1.534793722","-0.265924384"," 0.164535962"," 0.484025537"," 0.802207472"," 1.859861520"," 0.727043713"," 1.352832599"," 1.074183319"
"sn/366.9626/1.3444/"," 0.23167402","-0.08781025","-1.24924369"," 0.94689163","-0.12622288","-0.54976957","-0.87983194","-1.48834376","-1.56207489","-1.39481195","-1.31412590"," 0.53650006"," 0.37213413"," 0.64227880"," 0.67030433"," 0.66886165"," 0.91211698"," 1.23785496"," 1.20207207"," 1.23154618"
"sn/343.0978/7.7298/Clotrimazole"," 1.1893909","-0.8976038","-1.9811332"," 1.0562266"," 0.3334591","-0.1060104"," 0.8975823"," 1.0382250"," 1.0290320"," 0.8519440"," 1.5606600","-1.4019511","-0.9009769","-1.0121208","-1.0282566","-0.5976013","-0.2720636"," 0.2481658","-0.2872948"," 0.2803267"
"sn/129.0199/4.9038/2,5-Dioxopentanoate","-0.86079437","-0.86456726","-0.64949519"," 1.22874166","-0.06874508","-1.71765884","-1.23011924","-0.57617199","-1.14205667","-0.52600822","-1.33448796"," 0.52754657"," 0.69887829"," 0.40268641"," 1.06171723"," 1.32204368"," 0.90550338"," 1.24283214"," 0.76915373"," 0.81100175"
"sn/538.3166/13.0822/","-0.77008308","-1.11222430","-0.89362581","-1.07274659","-0.03952580","-0.02949724"," 0.62874838","-1.03268557"," 0.48160193"," 1.78714746"," 0.81534304"," 1.68671780","-0.95087149","-1.34260175","-0.52139535"," 0.14273753","-0.26779612"," 1.66989687","-0.14840965"," 0.96926976"
"sn/383.1159/8.7726/S-Adenosyl-L-homocysteine"," 0.03112284"," 1.11377018"," 0.74213919"," 1.33049164"," 0.70042864","-0.37995600","-0.17421361"," 0.15060778"," 0.17044982"," 0.60136821","-0.04832603"," 0.25250044"," 1.34960790"," 0.30579269"," 0.66128563","-1.46612486","-2.73680502","-0.92064267","-0.70713166","-0.97636511"
"sn/489.044/1.2886/"," 0.6771509","-0.3922509","-1.3484041"," 1.1701586"," 0.4885304"," 0.7127427"," 0.7824600"," 0.9107575"," 0.6762940"," 1.5644123"," 1.6393283","-1.1164530","-0.6585473","-1.4262337","-1.1133705"," 0.3663778","-0.9122805","-0.9298823","-0.6861573","-0.4046330"
"sn/304.0982/7.9779/Entacapone"," 0.13364250","-1.32489092"," 0.65105108"," 1.43389328"," 0.51579715","-1.17850673","-0.15752295"," 1.47449126"," 0.49621252"," 0.80954415"," 1.41769205","-0.92568697","-1.53234613","-1.14264854","-1.34274722"," 0.61064702","-0.40908847","-0.04490635"," 0.96228681","-0.44691353"
"sn/139.9858/1.7195/"," 0.1043137"," 0.1008784","-0.8898266","-1.7160731","-1.5085394"," 0.5760899","-1.4634959","-0.3559938"," 0.1549398","-1.1734959","-1.4734270"," 0.5890343"," 0.6040292"," 0.6551280"," 0.9974480"," 1.1604758"," 0.9334562"," 0.9014699"," 0.9238074"," 0.8797812"
"sn/432.1102/8.4999/Pelargonidin 3-O-glucoside"," 0.9274246","-0.5236074","-1.1991484"," 1.3695840"," 0.6722535"," 0.6937182"," 1.3403771"," 1.1555424"," 0.8935771"," 0.6530712"," 1.3414006","-1.1961256","-1.1457252","-1.2480925","-1.3567838","-0.5737819","-0.7965626","-0.2743556","-0.2853750","-0.4473907"
"sn/443.1229/1.6465/"," 0.66923773"," 1.39484210"," 1.87098845"," 0.17371545"," 1.20374880"," 0.34944385"," 0.09996621","-0.83293293"," 0.51495546","-1.03122938"," 0.00906549","-0.15320780"," 0.77691315"," 0.32836574"," 0.65740938","-1.36734603","-0.30553599","-1.40266110","-1.53467987","-1.42105870"
"sn/533.0684/1.2536/","-0.5024187","-1.6946814","-1.5652293","-0.8185521","-0.8966928"," 1.1136322"," 0.3730689"," 0.3163904"," 0.1182879"," 0.5946721"," 0.4408046","-1.3843058","-0.7082190","-0.5501041","-0.5370395"," 0.6304748"," 1.4480864"," 1.1157126"," 1.1488074"," 1.3573054"
"sn/586.0965/7.2308/","-0.7615526","-0.7556002","-1.1966763","-0.2553401","-1.4425674","-0.4780185","-1.2494311","-1.1577230","-0.6516924","-0.7851096","-0.4905096"," 0.6769561"," 1.0845971"," 0.8481739"," 0.9357662"," 1.1000045"," 0.9306039"," 1.2707344"," 1.4261938"," 0.9511908"
"sn/181.9929/8.254/Saccharin"," 0.1781052"," 1.9828227"," 0.5496004","-0.4393518"," 0.2247237"," 0.9381112"," 0.4777649"," 1.0221113"," 0.4478071","-0.2063778","-1.8632484","-0.1822725"," 0.3369376","-0.2386145","-0.2738087","-1.6326599","-1.7552140"," 0.7219788"," 0.8646041","-1.1530194"
